payment_id,order_id,amount,payment_method
PAY108505,O108505,3682.48,card
PAY108506,O108506,1380.94,cash
PAY108507,O108507,1878.31,cash
PAY108508,O108508,1074.27,cash
PAY108509,O108509,2639.31,card
PAY108510,O108510,371.88,card
PAY108511,O108511,166.18,card
PAY108512,O108512,868.01,cash
PAY108513,O108513,2356.97,cash
PAY108514,O108514,86.83,crypto
PAY108515,O108515,1948.07,paypal
PAY108516,O108516,3734.53,paypal
PAY108517,O108517,2086.73,card
PAY108518,O108518,1370.04,card
PAY108519,O108519,1317.56,paypal
PAY108520,O108520,3360.59,card
PAY108521,O108521,564.94,cash
PAY108522,O108522,21.34,paypal
PAY108523,O108523,499.29,cash
PAY108524,O108524,1830.66,paypal
PAY108525,O108525,1736.94,paypal
PAY108526,O108526,839.1,card
PAY108527,O108527,2205.08,cash
PAY108528,O108528,673.1,cash
PAY108529,O108529,,crypto
PAY108530,O108530,1478.65,cash
PAY108531,O108531,267.46,cash
PAY108532,O108532,379.05,card
PAY108533,O108533,2154.1,crypto
PAY108534,O108534,1436.58,cash
PAY108535,O108535,3080.13,card
PAY108536,O108536,93.39,paypal
PAY108537,O108537,2120.8,cash
PAY108538,O108538,1951.89,card
PAY108539,O108539,1852.07,paypal
PAY108540,O108540,2066.53,cash
PAY108541,O108541,1605.76,cash
PAY108542,O108542,535.84,card
PAY108543,O108543,1838.64,paypal
PAY108544,O108544,1521.92,paypal
PAY108545,O108545,328.49,paypal
PAY108546,O108546,721.44,paypal
PAY108547,O108547,,cash
PAY108548,O108548,2927.3,paypal
PAY108549,O108549,1156.94,card
PAY108550,O108550,1133.93,card
PAY108551,O108551,1726.89,cash
PAY108552,O108552,975.47,card
PAY108553,O108553,3316.95,crypto
PAY108554,O108554,158.32,cash
PAY108555,O108555,,crypto
PAY108556,O108556,310.86,paypal
PAY108557,O108557,319.82,crypto
PAY108558,O108558,1150.39,cash
PAY108559,O108559,769.23,paypal
PAY108560,O108560,1445.12,card
PAY108561,O108561,844.89,cash
PAY108562,O108562,2125.91,paypal
PAY108563,O108563,1544.9,cash
PAY108564,O108564,282.23,paypal
PAY108565,O108565,2753.91,cash
PAY108566,O108566,,cash
PAY108567,O108567,1536.0,cash
PAY108568,O108568,751.92,cash
PAY108569,O108569,1134.3,crypto
PAY108570,O108570,2827.44,paypal
PAY108571,O108571,2097.78,paypal
PAY108572,O108572,1425.06,cash
PAY108573,O108573,,cash
PAY108574,O108574,1666.86,card
PAY108575,O108575,867.54,paypal
PAY108576,O108576,1148.57,crypto
PAY108577,O108577,3175.56,paypal
PAY108578,O108578,,paypal
PAY108579,O108579,3902.66,paypal
PAY108580,O108580,626.91,card
PAY108581,O108581,2041.85,crypto
PAY108582,O108582,1041.48,cash
PAY108583,O108583,2465.33,crypto
PAY108584,O108584,,cash
PAY108585,O108585,1987.89,cash
PAY108586,O108586,714.62,crypto
PAY108587,O108587,1765.53,card
PAY108588,O108588,1104.91,card
PAY108589,O108589,979.51,cash
PAY108590,O108590,1647.23,card
PAY108591,O108591,2031.39,card
PAY108592,O108592,1160.19,card
PAY108593,O108593,2548.69,card
PAY108594,O108594,639.12,cash
PAY108595,O108595,1256.16,card
PAY108596,O108596,3743.96,crypto
PAY108597,O108597,2013.44,crypto
PAY108598,O108598,2166.13,cash
PAY108599,O108599,215.11,paypal
PAY108600,O108600,1374.15,card
PAY108601,O108601,3541.86,crypto
PAY108602,O108602,2702.55,paypal
PAY108603,O108603,2466.46,crypto
PAY108604,O108604,154.83,crypto
PAY108605,O108605,1442.96,paypal
PAY108606,O108606,2172.61,card
PAY108607,O108607,963.27,cash
PAY108608,O108608,1640.29,cash
PAY108609,O108609,2530.58,cash
PAY108610,O108610,1269.67,card
PAY108611,O108611,2651.71,card
PAY108612,O108612,1486.05,crypto
PAY108613,O108613,1872.72,cash
PAY108614,O108614,466.24,cash
PAY108615,O108615,1803.4,crypto
PAY108616,O108616,3329.13,crypto
PAY108617,O108617,2706.33,paypal
PAY108618,O108618,1675.08,paypal
PAY108619,O108619,2212.65,card
PAY108620,O108620,1114.12,cash
PAY108621,O108621,1325.7,crypto
PAY108622,O108622,1963.76,cash
PAY108623,O108623,1602.61,card
PAY108624,O108624,472.41,cash
PAY108625,O108625,2398.78,crypto
PAY108626,O108626,2367.22,crypto
PAY108627,O108627,2061.94,crypto
PAY108628,O108628,928.46,card
PAY108629,O108629,2838.33,crypto
PAY108630,O108630,76.85,paypal
PAY108631,O108631,1041.57,crypto
PAY108632,O108632,1128.63,cash
PAY108633,O108633,182.75,crypto
PAY108634,O108634,1326.37,crypto
PAY108635,O108635,1401.0,cash
PAY108636,O108636,778.67,card
PAY108637,O108637,1342.21,card
PAY108638,O108638,949.84,card
PAY108639,O108639,630.96,card
PAY108640,O108640,2869.95,crypto
PAY108641,O108641,509.54,crypto
PAY108642,O108642,2391.38,paypal
PAY108643,O108643,161.2,card
PAY108644,O108644,,cash
PAY108645,O108645,562.35,cash
PAY108646,O108646,3320.09,cash
PAY108647,O108647,1744.48,cash
PAY108648,O108648,1502.53,paypal
PAY108649,O108649,2346.62,paypal
PAY108650,O108650,590.25,paypal
PAY108651,O108651,1862.61,card
PAY108652,O108652,2234.73,crypto
PAY108653,O108653,781.49,cash
PAY108654,O108654,1323.7,cash
PAY108655,O108655,1184.55,paypal
PAY108656,O108656,,card
PAY108657,O108657,1812.0,paypal
PAY108658,O108658,1317.53,cash
PAY108659,O108659,454.14,cash
PAY108660,O108660,1185.24,paypal
PAY108661,O108661,61.56,cash
PAY108662,O108662,1131.42,crypto
PAY108663,O108663,,crypto
PAY108664,O108664,1332.15,paypal
PAY108665,O108665,1988.31,crypto
PAY108666,O108666,2118.19,crypto
PAY108667,O108667,3445.53,paypal
PAY108668,O108668,1841.56,paypal
PAY108669,O108669,1774.56,paypal
PAY108670,O108670,3352.2,crypto
PAY108671,O108671,597.0,cash
PAY108672,O108672,2554.43,card
PAY108673,O108673,2116.44,cash
PAY108674,O108674,2948.38,paypal
PAY108675,O108675,,cash
PAY108676,O108676,555.1,card
PAY108677,O108677,936.93,cash
PAY108678,O108678,1145.66,paypal
PAY108679,O108679,803.98,card
PAY108680,O108680,2292.86,crypto
PAY108681,O108681,880.64,cash
PAY108682,O108682,1459.0,crypto
PAY108683,O108683,187.91,crypto
PAY108684,O108684,1504.65,card
PAY108685,O108685,,crypto
PAY108686,O108686,3064.03,crypto
PAY108687,O108687,2684.79,cash
PAY108688,O108688,,card
PAY108689,O108689,433.42,paypal
PAY108690,O108690,1138.12,paypal
PAY108691,O108691,,card
PAY108692,O108692,1113.45,crypto
PAY108693,O108693,1978.26,cash
PAY108694,O108694,1071.55,crypto
PAY108695,O108695,92.93,paypal
PAY108696,O108696,1079.92,cash
PAY108697,O108697,735.72,card
PAY108698,O108698,1161.12,crypto
PAY108699,O108699,190.38,crypto
PAY108700,O108700,3883.15,cash
PAY108701,O108701,986.87,crypto
PAY108702,O108702,338.79,card
PAY108703,O108703,204.38,cash
PAY108704,O108704,1446.97,card
PAY108705,O108705,,card
PAY108706,O108706,1261.9,card
PAY108707,O108707,985.28,card
PAY108708,O108708,1485.06,crypto
PAY108709,O108709,253.47,cash
PAY108710,O108710,2192.56,crypto
PAY108711,O108711,,paypal
PAY108712,O108712,2158.65,card
PAY108713,O108713,1567.68,card
PAY108714,O108714,1122.53,paypal
PAY108715,O108715,582.53,paypal
PAY108716,O108716,2062.9,card
PAY108717,O108717,1331.09,crypto
PAY108718,O108718,1287.78,crypto
PAY108719,O108719,1956.66,card
PAY108720,O108720,1294.97,cash
PAY108721,O108721,1938.59,paypal
PAY108722,O108722,845.82,crypto
PAY108723,O108723,3485.85,cash
PAY108724,O108724,1701.57,card
PAY108725,O108725,1829.85,card
PAY108726,O108726,3127.86,crypto
PAY108727,O108727,3449.2,crypto
PAY108728,O108728,933.28,card
PAY108729,O108729,1392.21,crypto
PAY108730,O108730,1438.13,crypto
PAY108731,O108731,2596.72,crypto
PAY108732,O108732,1855.83,card
PAY108733,O108733,294.76,paypal
PAY108734,O108734,203.58,cash
PAY108735,O108735,1152.03,paypal
PAY108736,O108736,1998.92,card
PAY108737,O108737,1019.39,cash
PAY108738,O108738,1075.82,card
PAY108739,O108739,821.87,paypal
PAY108740,O108740,167.2,card
PAY108741,O108741,873.49,crypto
PAY108742,O108742,1324.95,crypto
PAY108743,O108743,2125.33,paypal
PAY108744,O108744,1882.47,crypto
PAY108745,O108745,1832.21,paypal
PAY108746,O108746,1462.45,card
PAY108747,O108747,2049.9,card
PAY108748,O108748,2758.55,paypal
PAY108749,O108749,2150.67,cash
PAY108750,O108750,1507.32,paypal
PAY108751,O108751,2672.57,cash
PAY108752,O108752,999.0,paypal
PAY108753,O108753,306.74,card
PAY108754,O108754,640.52,crypto
PAY108755,O108755,1478.99,paypal
PAY108756,O108756,2706.7,cash
PAY108757,O108757,2208.8,crypto
PAY108758,O108758,,cash
PAY108759,O108759,704.61,cash
PAY108760,O108760,2113.76,cash
PAY108761,O108761,735.59,cash
PAY108762,O108762,2353.55,paypal
PAY108763,O108763,1840.2,crypto
PAY108764,O108764,2053.47,crypto
PAY108765,O108765,,crypto
PAY108766,O108766,2719.49,crypto
PAY108767,O108767,1499.96,card
PAY108768,O108768,1391.94,card
PAY108769,O108769,1756.52,paypal
PAY108770,O108770,3143.23,crypto
PAY108771,O108771,155.97,card
PAY108772,O108772,1602.61,crypto
PAY108773,O108773,3017.01,paypal
PAY108774,O108774,124.82,cash
PAY108775,O108775,1373.11,paypal
PAY108776,O108776,901.77,card
PAY108777,O108777,1021.14,card
PAY108778,O108778,1344.07,card
PAY108779,O108779,1314.0,paypal
PAY108780,O108780,306.08,paypal
PAY108781,O108781,210.01,paypal
PAY108782,O108782,303.87,crypto
PAY108783,O108783,1038.28,card
PAY108784,O108784,3066.5,paypal
PAY108785,O108785,1664.01,paypal
PAY108786,O108786,793.97,crypto
PAY108787,O108787,550.57,card
PAY108788,O108788,1741.95,cash
PAY108789,O108789,1425.9,cash
PAY108790,O108790,3096.63,card
PAY108791,O108791,1451.82,crypto
PAY108792,O108792,1572.81,card
PAY108793,O108793,1436.84,cash
PAY108794,O108794,,paypal
PAY108795,O108795,368.61,card
PAY108796,O108796,379.4,cash
PAY108797,O108797,2397.16,paypal
PAY108798,O108798,1487.34,card
PAY108799,O108799,2871.03,crypto
PAY108800,O108800,309.75,cash
PAY108801,O108801,1545.78,paypal
PAY108802,O108802,1219.44,paypal
PAY108803,O108803,2491.89,crypto
PAY108804,O108804,821.12,cash
PAY108805,O108805,463.57,paypal
PAY108806,O108806,1317.84,crypto
PAY108807,O108807,1082.77,cash
PAY108808,O108808,2874.58,crypto
PAY108809,O108809,3351.84,crypto
PAY108810,O108810,,crypto
PAY108811,O108811,1387.77,crypto
PAY108812,O108812,153.76,cash
PAY108813,O108813,,crypto
PAY108814,O108814,754.84,crypto
PAY108815,O108815,1626.47,paypal
PAY108816,O108816,1240.18,cash
PAY108817,O108817,378.29,cash
PAY108818,O108818,1466.46,crypto
PAY108819,O108819,738.21,crypto
PAY108820,O108820,1468.01,card
PAY108821,O108821,1246.51,crypto
PAY108822,O108822,2295.27,cash
PAY108823,O108823,950.25,paypal
PAY108824,O108824,436.98,cash
PAY108825,O108825,2680.8,paypal
PAY108826,O108826,1620.23,crypto
PAY108827,O108827,1672.64,card
PAY108828,O108828,1418.62,paypal
PAY108829,O108829,915.71,cash
PAY108830,O108830,465.82,crypto
PAY108831,O108831,480.54,paypal
PAY108832,O108832,501.6,card
PAY108833,O108833,146.7,card
PAY108834,O108834,2351.65,card
PAY108835,O108835,567.12,crypto
PAY108836,O108836,810.98,paypal
PAY108837,O108837,182.88,paypal
PAY108838,O108838,1780.96,crypto
PAY108839,O108839,790.97,paypal
PAY108840,O108840,2474.15,crypto
PAY108841,O108841,,card
PAY108842,O108842,724.08,paypal
PAY108843,O108843,1972.08,card
PAY108844,O108844,1573.44,crypto
PAY108845,O108845,590.91,card
PAY108846,O108846,2418.58,cash
PAY108847,O108847,2095.55,crypto
PAY108848,O108848,967.81,cash
PAY108849,O108849,,crypto
PAY108850,O108850,1483.93,card
PAY108851,O108851,1707.71,card
PAY108852,O108852,156.89,card
PAY108853,O108853,162.15,cash
PAY108854,O108854,261.96,card
PAY108855,O108855,3254.02,cash
PAY108856,O108856,1482.56,cash
PAY108857,O108857,1646.61,paypal
PAY108858,O108858,1307.25,paypal
PAY108859,O108859,1226.88,paypal
PAY108860,O108860,1017.64,crypto
PAY108861,O108861,273.61,cash
PAY108862,O108862,712.02,card
PAY108863,O108863,2584.31,paypal
PAY108864,O108864,,crypto
PAY108865,O108865,1736.73,cash
PAY108866,O108866,821.1,crypto
PAY108867,O108867,1349.25,card
PAY108868,O108868,1242.49,paypal
PAY108869,O108869,1248.02,cash
PAY108870,O108870,2436.29,crypto
PAY108871,O108871,1231.23,paypal
PAY108872,O108872,622.88,paypal
PAY108873,O108873,2853.43,cash
PAY108874,O108874,3160.66,paypal
PAY108875,O108875,978.6,crypto
PAY108876,O108876,3835.25,cash
PAY108877,O108877,1299.5,cash
PAY108878,O108878,1218.32,paypal
PAY108879,O108879,1533.69,card
PAY108880,O108880,427.11,card
PAY108881,O108881,2452.83,card
PAY108882,O108882,4352.72,crypto
PAY108883,O108883,2200.29,cash
PAY108884,O108884,448.35,paypal
PAY108885,O108885,1448.39,card
PAY108886,O108886,429.18,paypal
PAY108887,O108887,1848.51,card
PAY108888,O108888,237.17,card
PAY108889,O108889,171.48,paypal
PAY108890,O108890,1741.27,crypto
PAY108891,O108891,1920.89,paypal
PAY108892,O108892,701.9,paypal
PAY108893,O108893,3610.71,crypto
PAY108894,O108894,1634.55,crypto
PAY108895,O108895,957.47,paypal
PAY108896,O108896,1130.96,crypto
PAY108897,O108897,389.46,card
PAY108898,O108898,951.69,crypto
PAY108899,O108899,279.74,paypal
PAY108900,O108900,1512.05,crypto
PAY108901,O108901,1344.89,cash
PAY108902,O108902,,crypto
PAY108903,O108903,819.4,card
PAY108904,O108904,328.12,cash
PAY108905,O108905,1780.62,card
PAY108906,O108906,869.84,card
PAY108907,O108907,,cash
PAY108908,O108908,3019.68,card
PAY108909,O108909,1295.52,cash
PAY108910,O108910,733.03,card
PAY108911,O108911,428.98,paypal
PAY108912,O108912,1564.74,card
PAY108913,O108913,128.7,cash
PAY108914,O108914,491.31,paypal
PAY108915,O108915,1444.26,paypal
PAY108916,O108916,183.24,crypto
PAY108917,O108917,2067.93,crypto
PAY108918,O108918,195.45,crypto
PAY108919,O108919,2095.65,paypal
PAY108920,O108920,497.2,crypto
PAY108921,O108921,,paypal
PAY108922,O108922,3347.88,crypto
PAY108923,O108923,1643.72,card
PAY108924,O108924,460.32,crypto
PAY108925,O108925,610.06,cash
PAY108926,O108926,425.89,crypto
PAY108927,O108927,1226.08,paypal
PAY108928,O108928,1882.13,cash
PAY108929,O108929,1081.6,cash
PAY108930,O108930,34.43,paypal
PAY108931,O108931,1135.88,cash
PAY108932,O108932,603.4,cash
PAY108933,O108933,1278.41,cash
PAY108934,O108934,717.67,crypto
PAY108935,O108935,636.75,cash
PAY108936,O108936,2308.99,card
PAY108937,O108937,1674.88,card
PAY108938,O108938,2398.15,crypto
PAY108939,O108939,1334.35,crypto
PAY108940,O108940,810.32,card
PAY108941,O108941,1149.06,cash
PAY108942,O108942,774.17,card
PAY108943,O108943,4319.56,paypal
PAY108944,O108944,755.12,cash
PAY108945,O108945,1318.72,card
PAY108946,O108946,1092.56,card
PAY108947,O108947,775.44,cash
PAY108948,O108948,2389.46,cash
PAY108949,O108949,915.84,cash
PAY108950,O108950,72.28,crypto
PAY108951,O108951,77.91,paypal
PAY108952,O108952,2352.29,crypto
PAY108953,O108953,624.35,card
PAY108954,O108954,1893.27,paypal
PAY108955,O108955,540.5,crypto
PAY108956,O108956,1126.35,card
PAY108957,O108957,901.86,cash
PAY108958,O108958,656.98,card
PAY108959,O108959,1349.22,cash
PAY108960,O108960,,crypto
PAY108961,O108961,1571.79,card
PAY108962,O108962,2787.14,paypal
PAY108963,O108963,,card
PAY108964,O108964,95.4,cash
PAY108965,O108965,2934.61,crypto
PAY108966,O108966,1741.1,paypal
PAY108967,O108967,347.8,paypal
PAY108968,O108968,1831.5,crypto
PAY108969,O108969,2038.65,crypto
PAY108970,O108970,1104.68,card
PAY108971,O108971,586.95,card
PAY108972,O108972,2829.07,paypal
PAY108973,O108973,2646.13,card
PAY108974,O108974,909.56,cash
PAY108975,O108975,658.12,cash
PAY108976,O108976,563.82,card
PAY108977,O108977,1291.68,paypal
PAY108978,O108978,1038.67,card
PAY108979,O108979,1233.54,crypto
PAY108980,O108980,1799.88,crypto
PAY108981,O108981,1530.79,paypal
PAY108982,O108982,1171.11,paypal
PAY108983,O108983,201.52,crypto
PAY108984,O108984,95.23,crypto
PAY108985,O108985,,cash
PAY108986,O108986,2472.18,card
PAY108987,O108987,161.6,paypal
PAY108988,O108988,1484.55,crypto
PAY108989,O108989,1073.58,paypal
PAY108990,O108990,129.98,crypto
PAY108991,O108991,1128.81,paypal
PAY108992,O108992,3590.3,paypal
PAY108993,O108993,2275.73,cash
PAY108994,O108994,924.42,cash
PAY108995,O108995,1411.77,cash
PAY108996,O108996,125.6,cash
PAY108997,O108997,2533.84,cash
PAY108998,O108998,260.97,crypto
PAY108999,O108999,1548.49,card
PAY109000,O109000,1408.79,crypto
PAY109001,O109001,1219.12,card
PAY109002,O109002,243.64,cash
PAY109003,O109003,3155.18,paypal
PAY109004,O109004,1594.03,paypal
PAY109005,O109005,801.84,card
PAY109006,O109006,385.44,card
PAY109007,O109007,2092.41,crypto
PAY109008,O109008,901.98,card
PAY109009,O109009,811.82,crypto
PAY109010,O109010,2177.55,cash
PAY109011,O109011,446.7,paypal
PAY109012,O109012,2216.32,paypal
PAY109013,O109013,247.52,crypto
PAY109014,O109014,1318.74,card
PAY109015,O109015,2346.57,crypto
PAY109016,O109016,3213.43,card
PAY109017,O109017,3003.61,card
PAY109018,O109018,2628.64,card
PAY109019,O109019,287.19,crypto
PAY109020,O109020,1034.46,cash
PAY109021,O109021,1661.04,paypal
PAY109022,O109022,1968.27,crypto
PAY109023,O109023,1604.33,cash
PAY109024,O109024,1408.36,paypal
PAY109025,O109025,1486.42,crypto
PAY109026,O109026,769.3,crypto
PAY109027,O109027,1144.99,cash
PAY109028,O109028,883.26,crypto
PAY109029,O109029,1278.98,paypal
PAY109030,O109030,1324.2,cash
PAY109031,O109031,655.02,crypto
PAY109032,O109032,886.17,paypal
PAY109033,O109033,2967.38,crypto
PAY109034,O109034,1234.89,cash
PAY109035,O109035,1072.92,crypto
PAY109036,O109036,596.48,paypal
PAY109037,O109037,1537.01,card
PAY109038,O109038,3533.22,crypto
PAY109039,O109039,517.78,crypto
PAY109040,O109040,469.74,paypal
PAY109041,O109041,1265.82,paypal
PAY109042,O109042,993.29,cash
PAY109043,O109043,2155.04,card
PAY109044,O109044,1636.24,cash
PAY109045,O109045,883.91,paypal
PAY109046,O109046,2043.4,paypal
PAY109047,O109047,2271.06,paypal
PAY109048,O109048,1931.6,paypal
PAY109049,O109049,162.5,cash
PAY109050,O109050,774.58,card
PAY109051,O109051,1044.22,paypal
PAY109052,O109052,1091.39,cash
PAY109053,O109053,749.63,cash
PAY109054,O109054,3602.2,cash
PAY109055,O109055,2063.5,cash
PAY109056,O109056,392.73,cash
PAY109057,O109057,316.14,paypal
PAY109058,O109058,1052.21,paypal
PAY109059,O109059,1761.26,card
PAY109060,O109060,1354.41,card
PAY109061,O109061,1815.78,card
PAY109062,O109062,1972.2,card
PAY109063,O109063,2403.79,crypto
PAY109064,O109064,1677.5,cash
PAY109065,O109065,759.6,cash
PAY109066,O109066,160.26,cash
PAY109067,O109067,448.26,crypto
PAY109068,O109068,2685.81,cash
PAY109069,O109069,1390.41,cash
PAY109070,O109070,3010.04,cash
PAY109071,O109071,1479.92,cash
PAY109072,O109072,2174.06,cash
PAY109073,O109073,2206.65,card
PAY109074,O109074,2130.49,crypto
PAY109075,O109075,1048.9,paypal
PAY109076,O109076,1685.93,card
PAY109077,O109077,967.35,crypto
PAY109078,O109078,,cash
PAY109079,O109079,1491.88,crypto
PAY109080,O109080,1265.93,cash
PAY109081,O109081,1135.87,cash
PAY109082,O109082,1028.49,crypto
PAY109083,O109083,3814.84,paypal
PAY109084,O109084,349.0,cash
PAY109085,O109085,1619.24,cash
PAY109086,O109086,1623.77,card
PAY109087,O109087,86.55,crypto
PAY109088,O109088,2125.56,crypto
PAY109089,O109089,1566.36,crypto
PAY109090,O109090,3691.5,card
PAY109091,O109091,712.57,crypto
PAY109092,O109092,1947.14,crypto
PAY109093,O109093,366.71,cash
PAY109094,O109094,2294.85,paypal
PAY109095,O109095,1353.8,paypal
PAY109096,O109096,1155.85,card
PAY109097,O109097,1044.66,crypto
PAY109098,O109098,1808.63,card
PAY109099,O109099,1762.84,paypal
PAY109100,O109100,2913.96,card
PAY109101,O109101,,cash
PAY109102,O109102,731.99,cash
PAY109103,O109103,858.51,cash
PAY109104,O109104,1141.64,crypto
PAY109105,O109105,1429.04,cash
PAY109106,O109106,1782.91,card
PAY109107,O109107,2124.1,cash
PAY109108,O109108,2406.44,crypto
PAY109109,O109109,2125.62,cash
PAY109110,O109110,1391.43,cash
PAY109111,O109111,130.74,crypto
PAY109112,O109112,4049.33,crypto
PAY109113,O109113,186.76,cash
PAY109114,O109114,1512.0,paypal
