shipment_id,order_id,shipped_date,delivery_status
S108987,O108987,2024-07-25 17:05:47,delayed
S108988,O108988,2025-05-29 19:02:14,in_transit
S108989,O108989,2025-11-15 05:27:39,delivered
S108990,O108990,2024-07-25 01:51:42,delayed
S108991,O108991,2025-01-04 13:35:26,delayed
S108992,O108992,2026-03-26 11:00:44,delivered
S108993,O108993,2025-05-15 09:08:26,delayed
S108994,O108994,2024-08-10 13:43:38,in_transit
S108995,O108995,2025-03-05 06:34:13,delayed
S108996,O108996,2026-04-27 16:02:12,delayed
S108997,O108997,2025-07-04 21:59:41,delayed
S108998,O108998,2026-03-26 13:19:18,in_transit
S108999,O108999,2025-06-21 17:13:10,delivered
S109000,O109000,2026-01-03 02:07:47,in_transit
S109001,O109001,2024-11-02 10:38:53,in_transit
S109002,O109002,2024-09-30 17:21:54,delayed
S109003,O109003,2025-03-08 12:31:55,delayed
S109004,O109004,2025-09-18 03:34:36,delivered
S109005,O109005,2025-09-03 06:25:10,delayed
S109006,O109006,2024-09-30 14:25:05,in_transit
S109007,O109007,2025-06-07 04:30:38,delayed
S109008,O109008,2026-03-11 17:52:33,delayed
S109009,O109009,2026-02-09 16:57:37,delivered
S109010,O109010,2026-01-06 06:45:41,in_transit
S109011,O109011,2025-10-15 22:05:02,in_transit
S109012,O109012,2026-03-30 18:17:00,delivered
S109013,O109013,2025-01-17 16:31:23,in_transit
S109014,O109014,2025-08-19 23:24:52,in_transit
S109015,O109015,2024-09-12 01:06:44,delayed
S109016,O109016,2025-07-31 17:41:33,delivered
S109017,O109017,2025-12-31 19:43:07,delivered
S109018,O109018,2026-05-22 15:36:36,delayed
S109019,O109019,2026-05-21 00:35:36,delivered
S109020,O109020,2026-06-01 13:04:36,delivered
S109021,O109021,2024-11-30 09:50:07,delayed
S109022,O109022,2025-11-26 04:10:00,delayed
S109023,O109023,2024-07-11 10:50:45,in_transit
S109024,O109024,2024-12-14 22:48:11,in_transit
S109025,O109025,2025-08-04 20:10:14,delayed
S109026,O109026,2025-07-13 14:13:17,delivered
S109027,O109027,2025-08-04 08:45:40,delayed
S109028,O109028,2024-07-30 23:45:39,delayed
S109029,O109029,2024-12-08 00:24:24,delayed
S109030,O109030,2025-02-10 22:30:17,in_transit
S109031,O109031,2025-01-03 10:47:43,delayed
S109032,O109032,2025-06-21 00:32:13,delivered
S109033,O109033,2025-09-01 05:53:34,delayed
S109034,O109034,2026-02-01 16:10:33,delayed
S109035,O109035,2024-06-26 21:11:55,delayed
S109036,O109036,2026-03-07 21:39:25,in_transit
S109037,O109037,2024-08-03 07:59:37,delivered
S109038,O109038,2024-12-18 21:56:11,delivered
S109039,O109039,2026-03-23 16:25:22,in_transit
S109040,O109040,2025-03-05 22:29:44,in_transit
S109041,O109041,2025-10-08 09:04:03,in_transit
S109042,O109042,2024-07-10 06:28:13,delivered
S109043,O109043,2026-03-07 09:52:28,delivered
S109044,O109044,2024-12-07 23:37:31,delayed
S109045,O109045,2026-03-01 18:00:15,delivered
S109046,O109046,2024-10-06 17:23:20,in_transit
S109047,O109047,2026-02-16 21:48:05,delivered
S109048,O109048,2025-11-07 07:36:19,delivered
S109049,O109049,2024-09-07 19:03:08,delivered
S109050,O109050,2026-01-07 22:30:02,delivered
S109051,O109051,2026-01-28 04:06:43,delayed
S109052,O109052,2025-10-07 11:35:15,in_transit
S109053,O109053,2026-05-03 09:02:54,delivered
S109054,O109054,2025-02-23 14:34:32,in_transit
S109055,O109055,2024-08-30 06:42:25,in_transit
S109056,O109056,2024-10-09 08:34:07,delivered
S109057,O109057,2026-05-27 09:59:59,delayed
S109058,O109058,2026-01-02 05:23:07,delayed
S109059,O109059,2024-08-02 20:16:19,delayed
S109060,O109060,2025-02-26 23:05:27,delivered
S109061,O109061,2024-10-20 12:38:43,delivered
S109062,O109062,2025-07-12 04:44:39,delivered
S109063,O109063,2025-04-05 02:00:57,delivered
S109064,O109064,2025-05-27 01:10:06,delivered
S109065,O109065,2024-08-06 15:22:53,in_transit
S109066,O109066,2025-02-11 05:10:59,in_transit
S109067,O109067,2025-07-18 23:46:51,delivered
S109068,O109068,2026-02-09 22:34:21,delayed
S109069,O109069,2025-01-27 12:13:07,in_transit
S109070,O109070,2026-02-25 15:51:03,delivered
S109071,O109071,2024-08-23 06:12:08,delivered
S109072,O109072,2024-10-17 09:00:31,in_transit
S109073,O109073,2026-01-30 01:13:20,in_transit
S109074,O109074,2025-07-29 04:57:32,delivered
S109075,O109075,2024-09-27 00:40:26,delayed
S109076,O109076,2025-01-02 12:25:00,delivered
S109077,O109077,2026-02-20 10:48:24,in_transit
S109078,O109078,2025-08-19 12:50:27,in_transit
S109079,O109079,2025-01-31 09:42:52,delivered
S109080,O109080,2026-03-19 21:40:00,in_transit
S109081,O109081,2025-07-05 11:21:27,delivered
S109082,O109082,2025-03-08 09:15:28,delayed
S109083,O109083,2026-03-15 09:04:02,delayed
S109084,O109084,2025-08-24 06:34:08,delivered
S109085,O109085,2025-01-27 00:45:36,in_transit
S109086,O109086,2025-10-09 08:37:16,in_transit
S109087,O109087,2025-02-20 17:34:27,delayed
S109088,O109088,2026-01-01 16:49:09,in_transit
S109089,O109089,2025-09-10 08:31:48,in_transit
S109090,O109090,2025-05-04 16:51:26,delivered
S109091,O109091,2024-11-20 17:16:30,delayed
S109092,O109092,2026-05-10 19:25:05,delayed
S109093,O109093,2024-06-21 06:14:16,delivered
S109094,O109094,2025-04-05 11:57:20,delivered
S109095,O109095,2026-04-30 05:00:55,delayed
S109096,O109096,2025-06-24 05:54:46,delayed
S109097,O109097,2025-11-12 07:30:19,delivered
S109098,O109098,2026-05-31 07:19:01,delayed
S109099,O109099,2025-01-11 20:15:01,delayed
S109100,O109100,2025-06-30 03:53:19,in_transit
S109101,O109101,2025-01-24 11:37:36,delayed
S109102,O109102,2024-10-18 20:03:50,delivered
S109103,O109103,2026-03-25 07:01:23,in_transit
S109104,O109104,2024-10-18 10:48:32,in_transit
S109105,O109105,2026-03-06 01:07:58,delayed
S109106,O109106,2026-01-08 17:31:59,in_transit
S109107,O109107,2024-12-10 22:23:00,delivered
S109108,O109108,2025-12-15 09:45:50,delivered
S109109,O109109,2025-08-13 15:26:54,delayed
S109110,O109110,2024-09-03 21:14:09,delayed
S109111,O109111,2024-10-16 07:57:58,delivered
S109112,O109112,2025-09-15 12:48:04,delivered
S109113,O109113,2025-04-06 01:47:59,delayed
S109114,O109114,2025-06-30 15:39:21,delivered
S109115,O109115,2025-12-29 16:53:54,delayed
S109116,O109116,2024-08-08 01:41:07,in_transit
S109117,O109117,2025-01-24 10:06:20,in_transit
S109118,O109118,2025-05-03 09:42:51,delayed
S109119,O109119,2025-01-01 01:42:43,delayed
S109120,O109120,2026-02-17 01:03:45,delayed
S109121,O109121,2025-12-29 05:47:59,delivered
S109122,O109122,2025-07-01 22:39:12,delayed
S109123,O109123,2024-10-02 18:31:55,delayed
S109124,O109124,2024-10-30 09:45:34,in_transit
S109125,O109125,2025-05-02 19:05:35,delayed
S109126,O109126,2026-04-12 20:33:26,delayed
S109127,O109127,2025-04-15 16:34:47,in_transit
S109128,O109128,2026-02-11 04:36:50,delivered
S109129,O109129,2025-05-09 22:26:29,delayed
S109130,O109130,2025-12-19 21:03:35,delayed
S109131,O109131,2024-08-07 04:40:41,delayed
S109132,O109132,2025-11-20 07:12:46,delayed
S109133,O109133,2025-03-10 01:23:00,in_transit
S109134,O109134,2026-03-03 09:45:59,in_transit
S109135,O109135,2025-05-31 08:57:29,in_transit
S109136,O109136,2024-08-17 12:27:55,delayed
S109137,O109137,2025-04-05 16:29:23,delivered
S109138,O109138,2026-02-13 01:57:47,delayed
S109139,O109139,2026-05-31 16:03:59,delayed
S109140,O109140,2024-06-19 10:41:28,delivered
S109141,O109141,2025-11-11 19:09:40,delayed
S109142,O109142,2024-10-22 00:14:07,in_transit
S109143,O109143,2025-07-18 05:56:32,in_transit
S109144,O109144,2026-02-10 00:56:05,delivered
S109145,O109145,2024-06-13 23:59:18,in_transit
S109146,O109146,2025-01-14 09:55:55,delivered
S109147,O109147,2024-07-20 00:53:08,delivered
S109148,O109148,2025-02-15 21:18:49,delayed
S109149,O109149,2026-05-02 09:06:22,in_transit
S109150,O109150,2025-11-08 16:01:09,delivered
S109151,O109151,2025-06-12 15:23:27,delayed
S109152,O109152,2025-10-17 01:11:01,delivered
S109153,O109153,2025-10-23 19:30:37,in_transit
S109154,O109154,2024-10-23 12:53:23,in_transit
S109155,O109155,2025-03-16 03:50:25,delayed
S109156,O109156,2025-02-22 10:01:34,delivered
S109157,O109157,2025-12-17 13:28:29,in_transit
S109158,O109158,2024-07-27 21:47:15,in_transit
S109159,O109159,2026-02-15 07:18:16,in_transit
S109160,O109160,2024-07-14 17:45:40,in_transit
S109161,O109161,2024-12-08 13:36:53,in_transit
S109162,O109162,2024-09-15 18:34:56,delivered
S109163,O109163,2026-05-11 16:16:13,delivered
S109164,O109164,2025-04-18 06:17:38,delayed
S109165,O109165,2024-12-02 14:47:38,in_transit
S109166,O109166,2026-04-13 13:02:47,delayed
S109167,O109167,2025-02-04 06:44:20,delivered
S109168,O109168,2025-08-16 10:10:47,delivered
S109169,O109169,2025-10-11 00:10:14,delayed
S109170,O109170,2025-12-11 12:46:45,delivered
S109171,O109171,2025-01-01 13:48:11,in_transit
S109172,O109172,2025-02-14 01:51:58,in_transit
S109173,O109173,2025-08-25 08:57:01,delivered
S109174,O109174,2025-12-23 23:03:34,in_transit
S109175,O109175,2026-03-08 02:01:10,delayed
S109176,O109176,2025-03-11 14:03:13,delivered
S109177,O109177,2025-10-27 04:11:06,delayed
S109178,O109178,2025-06-20 23:23:49,delivered
S109179,O109179,2024-06-29 21:09:45,in_transit
S109180,O109180,2025-08-04 10:49:59,in_transit
S109181,O109181,2025-10-24 12:06:57,in_transit
S109182,O109182,2024-06-11 13:48:53,in_transit
S109183,O109183,2025-12-16 08:42:13,delayed
S109184,O109184,2025-10-03 13:24:45,delayed
S109185,O109185,2025-08-03 01:03:33,delivered
S109186,O109186,2025-08-27 05:11:51,in_transit
S109187,O109187,2025-03-28 01:58:31,in_transit
S109188,O109188,2026-04-06 17:11:10,delayed
S109189,O109189,2025-10-03 15:38:44,in_transit
S109190,O109190,2024-09-25 13:08:01,in_transit
S109191,O109191,2024-08-17 17:04:26,in_transit
S109192,O109192,2026-03-01 01:42:35,delayed
S109193,O109193,2025-01-30 23:42:25,delayed
S109194,O109194,2024-07-09 00:57:35,in_transit
S109195,O109195,2026-01-14 21:26:42,delayed
S109196,O109196,2026-03-24 13:58:17,in_transit
S109197,O109197,2024-10-31 19:33:55,delivered
S109198,O109198,2025-06-16 14:56:09,in_transit
S109199,O109199,2024-06-21 19:16:58,in_transit
S109200,O109200,2024-11-30 23:49:01,delivered
S109201,O109201,2024-07-09 19:47:03,in_transit
S109202,O109202,2024-06-17 08:46:35,in_transit
S109203,O109203,2024-11-13 19:05:25,delivered
S109204,O109204,2024-11-05 09:40:40,in_transit
S109205,O109205,2026-01-15 17:24:02,delivered
S109206,O109206,2024-08-17 01:18:15,delivered
S109207,O109207,2025-06-24 10:08:46,in_transit
S109208,O109208,2026-02-11 15:53:56,in_transit
S109209,O109209,2024-06-08 17:30:56,in_transit
S109210,O109210,2025-12-09 23:13:31,delivered
S109211,O109211,2025-01-09 00:16:36,delivered
S109212,O109212,2024-07-20 05:30:36,delayed
S109213,O109213,2025-07-23 14:54:26,delivered
S109214,O109214,2025-09-17 20:57:22,delayed
S109215,O109215,2025-05-29 19:16:04,delivered
S109216,O109216,2025-02-28 06:09:02,in_transit
S109217,O109217,2026-05-19 13:56:55,in_transit
S109218,O109218,2026-04-20 09:23:26,in_transit
S109219,O109219,2025-06-30 04:32:14,delayed
S109220,O109220,2025-02-13 07:55:50,in_transit
S109221,O109221,2026-03-25 21:19:12,delivered
S109222,O109222,2025-03-31 08:20:18,in_transit
S109223,O109223,2025-08-01 19:11:29,in_transit
S109224,O109224,2024-11-08 11:45:32,delivered
S109225,O109225,2025-11-18 18:20:00,delayed
S109226,O109226,2026-04-19 23:55:47,in_transit
S109227,O109227,2025-06-28 02:57:52,delayed
S109228,O109228,2025-06-03 13:33:25,delayed
S109229,O109229,2026-02-21 09:49:04,in_transit
S109230,O109230,2025-01-14 08:05:25,delivered
S109231,O109231,2025-04-04 02:54:22,delayed
S109232,O109232,2024-11-09 15:00:29,delivered
S109233,O109233,2025-07-02 05:07:49,delayed
S109234,O109234,2026-02-25 19:44:31,in_transit
S109235,O109235,2024-10-25 07:15:19,delivered
S109236,O109236,2024-08-31 02:47:22,delivered
S109237,O109237,2024-09-08 11:12:21,delayed
S109238,O109238,2026-02-14 04:14:19,delivered
S109239,O109239,2024-09-04 03:27:34,in_transit
S109240,O109240,2026-05-30 23:51:29,delivered
S109241,O109241,2025-09-05 09:47:51,delivered
S109242,O109242,2025-04-07 21:44:35,delayed
S109243,O109243,2025-06-10 21:49:37,delivered
S109244,O109244,2024-11-19 22:23:09,delivered
S109245,O109245,2024-12-06 16:04:17,in_transit
S109246,O109246,2024-11-30 01:43:23,delivered
S109247,O109247,2024-08-05 20:33:50,in_transit
S109248,O109248,2025-12-29 07:25:11,delivered
S109249,O109249,2025-04-09 11:20:08,delivered
S109250,O109250,2025-01-24 06:00:48,in_transit
S109251,O109251,2026-03-13 00:47:29,delivered
S109252,O109252,2025-05-09 22:44:54,delivered
S109253,O109253,2026-04-06 15:52:23,delayed
S109254,O109254,2025-07-31 08:35:29,delayed
S109255,O109255,2026-05-10 23:05:51,delivered
S109256,O109256,2025-05-26 00:02:03,in_transit
S109257,O109257,2025-06-27 08:40:27,delayed
S109258,O109258,2025-07-17 15:17:38,delivered
S109259,O109259,2025-12-24 22:18:19,delayed
S109260,O109260,2025-03-10 07:56:17,delivered
S109261,O109261,2024-12-15 19:19:45,in_transit
S109262,O109262,2026-01-03 00:42:54,delayed
S109263,O109263,2025-11-14 08:34:39,delayed
S109264,O109264,2025-02-22 02:55:55,delivered
S109265,O109265,2024-07-20 13:03:31,in_transit
S109266,O109266,2025-11-13 23:05:37,in_transit
S109267,O109267,2025-11-23 07:54:38,in_transit
S109268,O109268,2026-05-28 16:02:11,delivered
S109269,O109269,2024-10-04 12:58:10,in_transit
S109270,O109270,2024-10-14 16:33:17,in_transit
S109271,O109271,2024-07-20 12:38:14,delivered
S109272,O109272,2025-01-21 11:12:35,in_transit
S109273,O109273,2025-05-17 03:20:00,in_transit
S109274,O109274,2026-01-23 23:11:54,delayed
S109275,O109275,2025-07-06 23:47:39,in_transit
S109276,O109276,2026-02-26 12:02:50,delayed
S109277,O109277,2025-04-13 22:11:14,delayed
S109278,O109278,2024-08-21 21:15:42,delayed
S109279,O109279,2024-11-05 23:44:51,delayed
S109280,O109280,2025-05-23 17:17:47,in_transit
S109281,O109281,2025-05-01 13:01:08,delayed
S109282,O109282,2025-11-27 01:51:09,delayed
S109283,O109283,2025-03-25 08:50:38,delayed
S109284,O109284,2025-12-17 22:33:49,in_transit
S109285,O109285,2025-06-03 09:07:03,delivered
S109286,O109286,2026-04-22 04:53:03,delayed
S109287,O109287,2025-07-18 14:05:39,delayed
S109288,O109288,2026-01-09 16:24:15,delivered
S109289,O109289,2025-12-17 08:25:33,in_transit
S109290,O109290,2026-04-20 21:25:30,delayed
S109291,O109291,2025-07-03 10:52:33,in_transit
S109292,O109292,2026-04-09 10:20:12,delayed
S109293,O109293,2025-05-17 13:23:09,in_transit
S109294,O109294,2025-04-08 04:23:52,in_transit
S109295,O109295,2024-06-08 19:53:19,delayed
S109296,O109296,2024-12-19 00:15:49,delayed
S109297,O109297,2025-04-15 06:48:48,in_transit
S109298,O109298,2026-04-05 08:15:16,delayed
S109299,O109299,2024-12-27 20:26:09,delivered
S109300,O109300,2026-05-30 12:37:40,in_transit
S109301,O109301,2025-10-17 15:06:34,delivered
S109302,O109302,2025-01-02 19:52:25,delayed
S109303,O109303,2025-06-28 17:42:18,delivered
S109304,O109304,2026-05-23 19:12:19,delivered
S109305,O109305,2024-11-28 12:47:17,in_transit
S109306,O109306,2024-07-06 07:51:03,delivered
S109307,O109307,2025-12-29 17:56:35,delayed
S109308,O109308,2026-05-20 14:58:08,in_transit
S109309,O109309,2026-04-25 00:26:47,delayed
S109310,O109310,2026-05-30 13:21:19,delayed
S109311,O109311,2025-05-06 17:32:53,delivered
S109312,O109312,2024-11-16 18:46:42,delayed
S109313,O109313,2024-08-05 04:18:44,delivered
S109314,O109314,2024-10-29 19:57:41,in_transit
S109315,O109315,2024-10-31 12:57:00,in_transit
S109316,O109316,2024-08-01 17:07:15,delivered
S109317,O109317,2024-09-06 07:57:16,in_transit
S109318,O109318,2025-11-23 03:25:06,in_transit
S109319,O109319,2026-05-03 03:54:39,in_transit
S109320,O109320,2026-04-21 16:28:21,in_transit
S109321,O109321,2024-09-20 20:58:15,delivered
S109322,O109322,2025-08-12 15:07:51,delivered
S109323,O109323,2025-12-09 16:35:53,delayed
S109324,O109324,2025-11-14 21:30:24,delayed
S109325,O109325,2024-09-25 15:25:52,in_transit
S109326,O109326,2025-06-29 01:00:17,delivered
S109327,O109327,2025-06-20 06:35:12,delivered
S109328,O109328,2024-08-04 17:52:19,delivered
S109329,O109329,2026-02-16 15:55:28,delayed
S109330,O109330,2024-12-12 20:40:19,in_transit
S109331,O109331,2024-11-01 16:32:03,delivered
S109332,O109332,2026-01-26 12:02:47,delayed
S109333,O109333,2025-12-11 04:32:44,delivered
S109334,O109334,2026-02-14 01:06:34,delivered
S109335,O109335,2024-10-17 06:00:55,delayed
S109336,O109336,2026-05-04 10:32:17,delayed
S109337,O109337,2025-07-22 22:28:23,delivered
S109338,O109338,2025-04-10 09:55:25,in_transit
S109339,O109339,2024-07-11 21:23:48,in_transit
S109340,O109340,2025-03-03 11:39:16,delayed
S109341,O109341,2025-09-25 23:50:02,delivered
S109342,O109342,2025-06-08 18:57:32,delayed
S109343,O109343,2024-07-26 06:42:21,delivered
S109344,O109344,2025-07-09 07:38:15,delivered
S109345,O109345,2025-08-25 18:42:56,delivered
S109346,O109346,2025-02-03 02:07:52,delayed
S109347,O109347,2025-09-08 19:19:43,delayed
S109348,O109348,2025-03-13 12:06:00,delayed
S109349,O109349,2025-02-14 03:41:18,delayed
S109350,O109350,2025-06-03 05:56:18,in_transit
S109351,O109351,2025-11-11 08:45:42,delivered
S109352,O109352,2025-01-15 20:33:07,delayed
S109353,O109353,2026-02-11 13:43:13,delivered
S109354,O109354,2025-06-21 17:46:25,in_transit
S109355,O109355,2026-02-03 15:46:22,delayed
S109356,O109356,2025-12-28 07:33:33,in_transit
S109357,O109357,2026-03-08 10:40:49,delayed
S109358,O109358,2025-11-17 19:41:21,delivered
S109359,O109359,2025-11-16 07:44:46,in_transit
S109360,O109360,2024-06-06 10:21:46,in_transit
S109361,O109361,2025-01-31 17:34:16,delayed
S109362,O109362,2026-05-28 22:40:49,delivered
S109363,O109363,2025-05-25 13:49:02,delivered
S109364,O109364,2024-07-05 00:13:58,delivered
S109365,O109365,2024-09-22 11:09:36,delivered
S109366,O109366,2025-12-12 12:14:46,delayed
S109367,O109367,2024-10-16 00:07:59,in_transit
S109368,O109368,2024-12-05 23:58:40,delayed
S109369,O109369,2025-09-07 02:08:20,delivered
S109370,O109370,2024-12-19 17:59:45,in_transit
S109371,O109371,2024-12-04 23:21:39,in_transit
S109372,O109372,2024-12-06 04:48:24,delivered
S109373,O109373,2025-09-23 23:00:24,delayed
S109374,O109374,2025-01-16 14:42:41,delayed
S109375,O109375,2025-06-14 07:28:02,delivered
S109376,O109376,2025-08-02 14:14:38,in_transit
S109377,O109377,2024-08-02 06:30:08,in_transit
S109378,O109378,2025-09-28 10:19:03,delayed
S109379,O109379,2025-03-23 12:48:23,in_transit
S109380,O109380,2024-10-29 09:06:30,delivered
S109381,O109381,2025-11-26 17:45:59,in_transit
S109382,O109382,2026-04-07 10:05:10,delayed
S109383,O109383,2025-02-19 11:56:17,delayed
S109384,O109384,2025-01-07 15:29:01,delivered
S109385,O109385,2024-07-05 08:21:40,delayed
S109386,O109386,2026-04-26 19:51:09,delivered
S109387,O109387,2025-09-14 07:34:40,in_transit
S109388,O109388,2025-10-28 01:36:54,in_transit
S109389,O109389,2024-11-04 16:36:04,in_transit
S109390,O109390,2024-06-25 09:47:59,delivered
S109391,O109391,2024-07-09 06:42:07,delayed
S109392,O109392,2025-07-07 00:51:40,delivered
S109393,O109393,2026-01-23 19:47:00,in_transit
S109394,O109394,2025-07-05 02:18:54,in_transit
S109395,O109395,2025-09-23 00:44:36,in_transit
S109396,O109396,2024-10-09 04:02:09,in_transit
S109397,O109397,2025-12-26 11:09:47,in_transit
S109398,O109398,2026-01-28 14:02:58,delivered
S109399,O109399,2026-01-09 09:23:44,in_transit
